gene_symbol	tissue	score	source
HSPA5	liver	0.001550846046240849	HPA
DSG2	liver	7.18613697068396e-05	HPA
GEMIN8	liver	7.428911868342202e-05	HPA
OFD1	liver	2.9132987718989025e-05	HPA
GPM6B	liver	5.3410477484813216e-06	HPA
MAGEC2	liver	0.0	HPA
PREX2	liver	5.3410477484813216e-06	HPA
WDR37	liver	4.80694297363319e-05	HPA
YTHDC2	liver	5.923707502861102e-05	HPA
CTPS2	liver	3.5445135058103316e-05	HPA
ATP6V1H	liver	8.98267121335495e-05	HPA
POLR2B	liver	0.0001412949904370968	HPA
ATOSA	liver	0.00017819677488114955	HPA
ARAP2	liver	4.369948157848354e-05	HPA
TPR	liver	7.283246929747257e-05	HPA
CP	liver	0.008814670984175446	HPA
KATNIP	liver	1.8936442017342866e-05	HPA
DTNBP1	liver	4.078618280658464e-05	HPA
XK	liver	3.88439836253187e-06	HPA
ANO2	liver	0.0	HPA
C12orf4	liver	2.7676338333039577e-05	HPA
SCML1	liver	0.00013546839289329897	HPA
WWC3	liver	1.6023143245443965e-05	HPA
ARHGAP6	liver	4.369948157848354e-06	HPA
FAM184B	liver	0.0	HPA
MAP4	liver	0.00031269406818381555	HPA
GOPC	liver	7.720241745532092e-05	HPA
ROS1	liver	4.855497953164838e-07	HPA
USP28	liver	5.243937789418025e-05	HPA
HDAC9	liver	1.3595394268861545e-05	HPA
TSPAN17	liver	9.710995906329675e-05	HPA
NOP16	liver	0.00014663603818557808	HPA
CC2D2A	liver	1.3109844473545063e-05	HPA
RRM2B	liver	0.00010633540517430993	HPA
ZNF800	liver	6.943362073025718e-05	HPA
TNFRSF17	liver	4.855497953164838e-06	HPA
SNX29	liver	1.0682095496962643e-05	HPA
LMO3	liver	1.4566493859494514e-06	HPA
MRPS10	liver	0.00017674012549520008	HPA
GUCA1A	liver	0.0	HPA
RSF1	liver	5.486712687076267e-05	HPA
VPS13D	liver	4.952607912228134e-05	HPA
CELF2	liver	2.039309140329232e-05	HPA
FAM120A	liver	0.000269965686195965	HPA
R3HDM1	liver	4.5641680759749474e-05	HPA
COL9A2	liver	4.369948157848354e-06	HPA
KITLG	liver	1.0682095496962643e-05	HPA
ERCC8	liver	1.650869304076045e-05	HPA
ADAMTS6	liver	0.0	HPA
H6PD	liver	0.00044719136148648153	HPA
VAMP3	liver	0.0002995842237102705	HPA
PER3	liver	0.00011750305046658907	HPA
UTS2	liver	4.855497953164838e-07	HPA
TNFRSF9	liver	3.398848567215386e-06	HPA
EPN3	liver	4.855497953164838e-07	HPA
LTBP1	liver	8.739896315696708e-05	HPA
RCN1	liver	0.0004743821500242047	HPA
ELN	liver	6.409257298177586e-05	HPA
RFC2	liver	0.00010050880763051214	HPA
ARID1B	liver	4.5641680759749474e-05	HPA
CLPTM1L	liver	0.0006346135824786442	HPA
NEDD4L	liver	0.00017285572713266823	HPA
FOXP3	liver	1.1167645292279126e-05	HPA
PPP1R3F	liver	1.6023143245443965e-05	HPA
HEXB	liver	0.0006467523273615564	HPA
PTCD2	liver	2.1364190993925286e-05	HPA
NEXMIF	liver	0.0	HPA
JKAMP	liver	0.00015974588265912316	HPA
DKK3	liver	3.107518690025496e-05	HPA
ARHGEF5	liver	6.797697134430772e-05	HPA
NFE2L3	liver	7.283246929747256e-06	HPA
MCUR1	liver	4.321393178316706e-05	HPA
LIMA1	liver	9.759550885861325e-05	HPA
LETMD1	liver	0.00018936442017342868	HPA
SLC4A8	liver	4.855497953164838e-07	HPA
LAMC3	liver	2.3306390175191222e-05	HPA
PTGER3	liver	1.4566493859494514e-06	HPA
TNIP3	liver	1.942199181265935e-06	HPA
MAPK9	liver	8.302901499911874e-05	HPA
COL23A1	liver	7.283246929747256e-06	HPA
BCAR1	liver	0.00016217363163570557	HPA
FHIP1B	liver	9.85666084492462e-05	HPA
HERPUD1	liver	0.000914290264580939	HPA
HOMER3	liver	2.8647437923672543e-05	HPA
RAD51	liver	6.312147339114289e-06	HPA
POLQ	liver	4.855497953164838e-07	HPA
PIK3CB	liver	5.195382809886376e-05	HPA
CYBA	liver	0.00033891375713090565	HPA
THOC3	liver	0.00016363028102165503	HPA
HEBP2	liver	0.00034231260569812105	HPA
MPHOSPH9	liver	4.5156130964432996e-05	HPA
PLEKHA5	liver	6.749142154899125e-05	HPA
PRSS8	liver	0.00013255509412140007	HPA
SIKE1	liver	5.778042564266157e-05	HPA
RRP12	liver	2.719078853772309e-05	HPA
FNIP2	liver	0.0002748211841491298	HPA
MSMO1	liver	0.0027108245072519285	HPA
TTC17	liver	0.00017819677488114955	HPA
ALX4	liver	0.0	HPA
FSTL4	liver	4.855497953164838e-07	HPA
FOXN3	liver	0.00014517938879962864	HPA
METTL24	liver	5.3410477484813216e-06	HPA
AKR7A2	liver	0.00029667092493837157	HPA
MRTO4	liver	9.61388594726638e-05	HPA
NNAT	liver	9.22544611101319e-06	HPA
USE1	liver	0.00019858986628444185	HPA
MCF2L2	liver	0.0	HPA
NRIP2	liver	7.76879672506374e-06	HPA
LAMA3	liver	8.254346520380225e-06	HPA
AP5M1	liver	9.953770803987917e-05	HPA
ANAPC4	liver	6.166482400519344e-05	HPA
KCNQ1	liver	8.739896315696708e-06	HPA
TRAPPC3	liver	0.00024083269847697595	HPA
THRAP3	liver	0.00021558410912051877	HPA
PHPT1	liver	0.00022675175441279794	HPA
ENTPD2	liver	3.88439836253187e-06	HPA
LY75	liver	9.22544611101319e-06	HPA
ARID4B	liver	5.583822646139563e-05	HPA
OPN3	liver	5.195382809886376e-05	HPA
SDCCAG8	liver	3.495958526278683e-05	HPA
PTPRN	liver	4.855497953164838e-07	HPA
HHAT	liver	1.2624294678228579e-05	HPA
KIF1B	liver	5.7294875847345087e-05	HPA
FOXC1	liver	5.8265975437978054e-06	HPA
TBC1D22A	liver	5.195382809886376e-05	HPA
SYNE2	liver	9.225446111013192e-05	HPA
PLEKHH1	liver	1.942199181265935e-06	HPA
ATP9A	liver	3.5445135058103316e-05	HPA
SPO11	liver	0.0	HPA
CBLN4	liver	3.88439836253187e-06	HPA
CHRDL2	liver	0.00021898295768773418	HPA
FAM168A	liver	5.3410477484813216e-05	HPA
RELT	liver	9.710995906329675e-06	HPA
GALC	liver	5.6809326052028595e-05	HPA
NOP58	liver	0.0001917921691500111	HPA
SZRD1	liver	0.0002301506029800133	HPA
KCNH2	liver	9.710995906329675e-07	HPA
CUL1	liver	0.00021267081034861987	HPA
FAM114A2	liver	7.623131786468795e-05	HPA
CYFIP2	liver	8.642786356633411e-05	HPA
TAB2	liver	0.000285017729850776	HPA
GINM1	liver	0.0002150985593252023	HPA
EIF2AK2	liver	3.6416234648736285e-05	HPA
USP36	liver	0.0001437227394136792	HPA
KMT2C	liver	4.904052932696486e-05	HPA
MCOLN3	liver	4.855497953164838e-07	HPA
CCDC85A	liver	4.855497953164838e-07	HPA
PUM2	liver	0.0002034453642376067	HPA
MRPL43	liver	0.0003918386848204024	HPA
ITIH4	liver	0.008775827000550128	HPA
ITIH1	liver	0.007087570362234714	HPA
HPF1	liver	0.00010390765619772752	HPA
ZFR	liver	0.0001170175006712726	HPA
ZNF280C	liver	5.8265975437978054e-06	HPA
NPFFR2	liver	0.0	HPA
PHF21B	liver	0.0	HPA
TRAF1	liver	2.961853751430551e-05	HPA
RC3H2	liver	6.312147339114289e-05	HPA
IL17RB	liver	0.00015683258388722425	HPA
TRAF3IP2	liver	3.107518690025496e-05	HPA
GYG2	liver	8.739896315696708e-05	HPA
DCBLD2	liver	4.612723055506596e-05	HPA
SERPINB3	liver	9.710995906329675e-07	HPA
SOAT1	liver	6.652032195835827e-05	HPA
PKP2	liver	0.0001437227394136792	HPA
MSH4	liver	4.855497953164838e-07	HPA
F7	liver	0.0007589143300796642	HPA
GDI2	liver	0.0011352154214499391	HPA
PRDM1	liver	2.08786411986088e-05	HPA
ATG5	liver	8.302901499911874e-05	HPA
TMCC3	liver	1.942199181265935e-05	HPA
PITHD1	liver	0.0002505436943833056	HPA
MTA3	liver	3.7387334239369254e-05	HPA
USP13	liver	2.184974078924177e-05	HPA
ATP11B	liver	8.594231377101763e-05	HPA
LAMC2	liver	3.398848567215386e-06	HPA
CDK14	liver	6.312147339114289e-05	HPA
SEC61A1	liver	0.0006380124310458597	HPA
PPP1R12A	liver	6.652032195835827e-05	HPA
RASGRF1	liver	0.0	HPA
CAMK2B	liver	1.9907541607975832e-05	HPA
CROCC	liver	1.553759345012748e-05	HPA
POLR3E	liver	6.26359235958264e-05	HPA
ATP2B4	liver	4.369948157848354e-05	HPA
ZC3H11A	liver	6.020817461924399e-05	HPA
RIOK2	liver	8.594231377101763e-05	HPA
YIPF1	liver	6.409257298177586e-05	HPA
NDC1	liver	3.690178444405276e-05	HPA
DGKG	liver	3.398848567215386e-06	HPA
FLYWCH1	liver	3.9329533420635186e-05	HPA
UNKL	liver	2.039309140329232e-05	HPA
TBXAS1	liver	5.826597543797805e-05	HPA
PARP12	liver	3.690178444405276e-05	HPA
ALDH18A1	liver	0.00011507530149000664	HPA
TARBP1	liver	1.845089222202638e-05	HPA
GATB	liver	0.0001048787557883605	HPA
MXD1	liver	5.3410477484813216e-05	HPA
CDK17	liver	7.671686766000443e-05	HPA
DNAJC25	liver	0.00015100598634342646	HPA
SLC2A3	liver	0.0001320695443260836	HPA
PSD	liver	1.1653195087595611e-05	HPA
CTDP1	liver	4.5156130964432996e-05	HPA
YBX3	liver	0.0002544280927458375	HPA
STYK1	liver	1.4566493859494514e-06	HPA
WNK1	liver	0.00014857823736684405	HPA
CCAR1	liver	9.079781172418246e-05	HPA
OGFR	liver	0.0003763010913702749	HPA
GNA15	liver	6.797697134430772e-06	HPA
CREB3L3	liver	0.001966962220827076	HPA
PIGV	liver	0.00017771122508583308	HPA
PTPRU	liver	4.321393178316706e-05	HPA
SNRNP40	liver	9.079781172418246e-05	HPA
RIMBP2	liver	9.710995906329675e-07	HPA
COL11A1	liver	0.0	HPA
QSER1	liver	2.6705238742406608e-05	HPA
MPC1	liver	0.001933944834745555	HPA
ACAA1	liver	0.003101692092481698	HPA
BCAT1	liver	5.8265975437978054e-06	HPA
HDAC7	liver	2.816188812835606e-05	HPA
LZTS1	liver	2.9132987718989027e-06	HPA
PRDM6	liver	4.855497953164838e-07	HPA
WNT8A	liver	0.0	HPA
SPAG4	liver	2.2820840379874737e-05	HPA
NCKAP1	liver	0.0001942199181265935	HPA
MRPS35	liver	0.00036561899587331226	HPA
GUCY1B1	liver	3.6416234648736285e-05	HPA
SFSWAP	liver	9.225446111013192e-05	HPA
TNK2	liver	5.001162891759783e-05	HPA
MON2	liver	6.700587175367477e-05	HPA
CDH3	liver	0.0	HPA
ARSF	liver	7.76879672506374e-06	HPA
GPBP1	liver	0.0002068442128048221	HPA
DGAT2	liver	0.0015595859425565459	HPA
ZNF112	liver	7.283246929747256e-06	HPA
CS	liver	0.00018353782262963084	HPA
LTK	liver	1.408094406417803e-05	HPA
MRPS24	liver	0.0008176658553129587	HPA
ELMO2	liver	8.788451295228357e-05	HPA
WAPL	liver	0.00010633540517430993	HPA
VMP1	liver	0.0002753067339444463	HPA
APPBP2	liver	5.146827830354728e-05	HPA
POLD1	liver	3.0589637104938475e-05	HPA
SEZ6	liver	0.0	HPA
EIF4B	liver	0.001027908916684996	HPA
SLC6A16	liver	4.709833014569892e-05	HPA
BICRA	liver	2.3306390175191222e-05	HPA
SPHK2	liver	0.00015052043654810996	HPA
RPL18	liver	0.0046175785534597604	HPA
CA11	liver	7.76879672506374e-06	HPA
ISOC2	liver	0.0013464295824126096	HPA
U2AF2	liver	0.00026219688947090125	HPA
EPN1	liver	0.0006496656261334553	HPA
MED29	liver	0.0001320695443260836	HPA
AHRR	liver	2.9132987718989027e-06	HPA
GSC2	liver	0.0	HPA
ZNF275	liver	6.360702318645937e-05	HPA
MTMR1	liver	4.272838198785057e-05	HPA
GPC1	liver	0.00016897132877013635	HPA
ADCK1	liver	4.078618280658464e-05	HPA
HAGH	liver	0.0011114234814794315	HPA
RNF4	liver	0.0001228440982150704	HPA
CASP8	liver	5.583822646139563e-05	HPA
LIMCH1	liver	5.583822646139563e-05	HPA
INTS13	liver	7.089027011620663e-05	HPA
TM7SF3	liver	0.0006496656261334553	HPA
DLX3	liver	0.0	HPA
SPA17	liver	1.019654570164616e-05	HPA
TSPAN32	liver	1.942199181265935e-06	HPA
CCN5	liver	2.6219688947090127e-05	HPA
DMRT3	liver	0.0	HPA
ST3GAL6	liver	0.00019810431648912535	HPA
ATP2C2	liver	4.855497953164838e-07	HPA
NGFR	liver	0.00010779205456025939	HPA
CDON	liver	5.3410477484813216e-06	HPA
TAF2	liver	2.8647437923672543e-05	HPA
HIPK2	liver	7.089027011620663e-05	HPA
TNPO3	liver	0.00010390765619772752	HPA
BORCS8-MEF2B	liver	4.855497953164838e-07	HPA
RFXANK	liver	9.759550885861325e-05	HPA
TMEM161A	liver	0.0001223585484197539	HPA
LPAR2	liver	3.0589637104938475e-05	HPA
CTSA	liver	0.00045301795903027935	HPA
SUGP2	liver	0.00015052043654810996	HPA
SLC12A2	liver	1.9907541607975832e-05	HPA
SNX24	liver	6.60347721630418e-05	HPA
EYA2	liver	1.019654570164616e-05	HPA
CNN2	liver	0.0002034453642376067	HPA
ABCA7	liver	1.9907541607975832e-05	HPA
SNCAIP	liver	4.855497953164838e-07	HPA
DDX20	liver	1.2138744882912094e-05	HPA
BTBD1	liver	0.0001616880818403891	HPA
FAR2	liver	7.76879672506374e-06	HPA
BCAS1	liver	1.942199181265935e-06	HPA
POU1F1	liver	4.855497953164838e-07	HPA
CHI3L2	liver	4.369948157848354e-06	HPA
SBNO2	liver	0.00019664766710317594	HPA
PMS1	liver	3.6416234648736285e-05	HPA
HMG20B	liver	0.0002573413915177364	HPA
CALCRL	liver	5.923707502861102e-05	HPA
TAF11	liver	0.0001349828430979825	HPA
ANKS1A	liver	5.0497178712914314e-05	HPA
AP3D1	liver	0.00019324881853596053	HPA
ZNF76	liver	0.00012138744882912095	HPA
SLC9A3R2	liver	0.0019344303845408712	HPA
NTHL1	liver	0.00010390765619772752	HPA
BLTP3A	liver	1.79653424267099e-05	HPA
GNAI3	liver	7.234691950215609e-05	HPA
IPO5	liver	0.0002010176152610243	HPA
OAT	liver	0.0007642553778281454	HPA
WDR3	liver	5.243937789418025e-05	HPA
PKN2	liver	9.61388594726638e-05	HPA
WDR18	liver	0.0001500348867527935	HPA
TRAM2	liver	7.671686766000443e-05	HPA
NTN1	liver	3.2531836286204414e-05	HPA
GLP2R	liver	1.2624294678228579e-05	HPA
MCM10	liver	3.398848567215386e-06	HPA
DGKA	liver	1.7479792631393415e-05	HPA
ERBB3	liver	0.0004423358635333167	HPA
ROPN1	liver	4.855497953164838e-07	HPA
ANKRD44	liver	2.2820840379874737e-05	HPA
KARS1	liver	0.0003617345975107804	HPA
ADAT1	liver	8.788451295228357e-05	HPA
PDIA5	liver	0.00037775774075622437	HPA
TBC1D22B	liver	2.8647437923672543e-05	HPA
NDUFB4	liver	0.0008803017789087851	HPA
SPEN	liver	5.195382809886376e-05	HPA
MYLK	liver	0.0002976420245290045	HPA
ZC3H15	liver	0.00031657846654634743	HPA
MAP2K4	liver	0.00010293655660709455	HPA
PACC1	liver	7.283246929747256e-06	HPA
SNAP91	liver	0.0	HPA
SLK	liver	8.400011458975169e-05	HPA
CYB5R4	liver	1.845089222202638e-05	HPA
COL17A1	liver	1.4566493859494514e-06	HPA
GSTO2	liver	1.3109844473545063e-05	HPA
SEC61A2	liver	5.972262482392751e-05	HPA
PRKCQ	liver	4.369948157848354e-06	HPA
TLE2	liver	8.108681581785278e-05	HPA
ASB1	liver	3.0104087309621994e-05	HPA
FAM107B	liver	0.0006938506575072553	HPA
ME1	liver	4.612723055506596e-05	HPA
TBC1D1	liver	0.00011895969985253852	HPA
CDK13	liver	7.137581991152312e-05	HPA
MTHFD2	liver	3.4474035467470346e-05	HPA
SLC9A7	liver	1.4566493859494512e-05	HPA
FOXJ2	liver	2.7676338333039577e-05	HPA
YBX1	liver	0.001458591585130717	HPA
PDE4A	liver	1.2138744882912094e-05	HPA
PPP2R5A	liver	0.0002432604474535584	HPA
CTNNA2	liver	4.855497953164838e-07	HPA
ELAVL1	liver	0.00013643949248393194	HPA
TIE1	liver	3.1560736695571445e-05	HPA
DIP2B	liver	5.3410477484813216e-05	HPA
SMARCD1	liver	8.98267121335495e-05	HPA
KDM4A	liver	6.991917052557366e-05	HPA
NFYC	liver	0.00016023143245443965	HPA
ZMYND12	liver	3.2531836286204414e-05	HPA
SLC9A3	liver	1.1653195087595611e-05	HPA
NGEF	liver	0.00016800022917950338	HPA
ASPM	liver	2.9132987718989027e-06	HPA
CD84	liver	2.4277489765824188e-05	HPA
ELOVL1	liver	0.00021655520871115177	HPA
SPI1	liver	7.380356888810553e-05	HPA
POLR1H	liver	0.00011556085128532314	HPA
MPPED2	liver	1.942199181265935e-06	HPA
CLDN18	liver	4.855497953164838e-07	HPA
ZBTB11	liver	3.204628649088793e-05	HPA
ATXN3	liver	3.204628649088793e-05	HPA
GOLGA5	liver	0.0002553991923364705	HPA
FGFR2	liver	0.00012769959616823525	HPA
LRRC40	liver	0.00011119090312747478	HPA
ISOC1	liver	0.00047146885125230574	HPA
EML1	liver	2.6219688947090127e-05	HPA
TRMT11	liver	9.322556070076489e-05	HPA
THUMPD1	liver	8.011571622721983e-05	HPA
MSANTD3	liver	6.554922236772531e-05	HPA
KIF26A	liver	2.9132987718989027e-06	HPA
ATG2B	liver	4.6612780350382443e-05	HPA
ARFGEF1	liver	7.137581991152312e-05	HPA
ACSM2B	liver	0.0024806739042719157	HPA
ZFAT	liver	7.283246929747256e-06	HPA
MTFR1	liver	0.000164601380612288	HPA
STAG3	liver	9.710995906329675e-07	HPA
FECH	liver	0.00010390765619772752	HPA
MYO9A	liver	1.7479792631393415e-05	HPA
DDX3Y	liver	0.00010439320599304401	HPA
PFKP	liver	2.2335290584558252e-05	HPA
IDI1	liver	0.0008312612495818202	HPA
SP100	liver	0.00028695992903204193	HPA
KLF6	liver	0.0006690876179461147	HPA
PLPP1	liver	0.0003185206657276133	HPA
NEO1	liver	4.078618280658464e-05	HPA
TRAM1	liver	0.0008953538225635961	HPA
PHKA1	liver	1.1167645292279126e-05	HPA
TNFRSF1A	liver	0.0008055271104300466	HPA
CACNB1	liver	9.710995906329675e-07	HPA
EVI5	liver	5.3410477484813216e-05	HPA
STOML1	liver	6.26359235958264e-05	HPA
PKM	liver	0.00015149153613874293	HPA
DHX29	liver	6.215037380050992e-05	HPA
DNTTIP2	liver	2.2820840379874737e-05	HPA
METTL22	liver	3.107518690025496e-05	HPA
TP53BP1	liver	1.942199181265935e-05	HPA
TRO	liver	7.963016643190333e-05	HPA
RRP15	liver	1.650869304076045e-05	HPA
RHOA	liver	0.001285735857998049	HPA
DHX8	liver	8.837006274760004e-05	HPA
PRKCZ	liver	5.195382809886376e-05	HPA
ZFY	liver	2.08786411986088e-05	HPA
IARS2	liver	0.0003947519835923013	HPA
SYT1	liver	9.22544611101319e-06	HPA
NAV3	liver	4.855497953164838e-06	HPA
IDH3G	liver	0.00023257835195659573	HPA
ROGDI	liver	9.225446111013192e-05	HPA
PDZD4	liver	1.2138744882912094e-05	HPA
ATP2B3	liver	0.0	HPA
ROCK1	liver	2.2820840379874737e-05	HPA
CBFB	liver	6.700587175367477e-05	HPA
PDK3	liver	2.2335290584558252e-05	HPA
HYAL2	liver	0.0001524626357293759	HPA
HDAC4	liver	1.1653195087595611e-05	HPA
RASSF1	liver	0.0001170175006712726	HPA
FGFR3	liver	0.00019276326874064406	HPA
IFI35	liver	0.00014469383900431217	HPA
HEATR6	liver	1.699424283607693e-05	HPA
COASY	liver	0.00033600045835900676	HPA
PLEKHH3	liver	3.690178444405276e-05	HPA
MEF2A	liver	0.0001223585484197539	HPA
OTUD5	liver	0.000179653424267099	HPA
TFE3	liver	5.923707502861102e-05	HPA
TBC1D25	liver	3.204628649088793e-05	HPA
ACSL4	liver	6.215037380050992e-05	HPA
INPP5A	liver	6.943362073025718e-05	HPA
GPKOW	liver	6.846252113962421e-05	HPA
GRIPAP1	liver	0.00010342210640241105	HPA
FTSJ1	liver	4.6612780350382443e-05	HPA
PRR11	liver	6.312147339114289e-06	HPA
REEP1	liver	5.3410477484813216e-06	HPA
ATP11A	liver	4.80694297363319e-05	HPA
POLR1A	liver	2.3791939970507706e-05	HPA
LAPTM4A	liver	0.001926176038020491	HPA
TTC7A	liver	2.719078853772309e-05	HPA
IP6K2	liver	0.0003952375333876178	HPA
STON1-GTF2A1L	liver	0.0	HPA
SRBD1	liver	4.078618280658464e-05	HPA
KIF2A	liver	2.5248589356457157e-05	HPA
RASGRP2	liver	4.80694297363319e-05	HPA
PSME4	liver	7.817351704595389e-05	HPA
IFT80	liver	3.59306848534198e-05	HPA
SIRT2	liver	0.00024374599724887486	HPA
ERLEC1	liver	0.0002005320654657078	HPA
PPP2R5B	liver	6.457812277709234e-05	HPA
PYGM	liver	5.8265975437978054e-06	HPA
PAGE1	liver	0.0	HPA
PITX1	liver	1.4566493859494514e-06	HPA
TRPC7	liver	0.0	HPA
MAST4	liver	3.9815083215951664e-05	HPA
ADGRF5	liver	6.215037380050992e-05	HPA
SDK2	liver	4.855497953164838e-07	HPA
ADAM7	liver	0.0	HPA
NUP133	liver	4.758387994101541e-05	HPA
NUCKS1	liver	0.0004908908430649651	HPA
VPS35	liver	8.254346520380225e-06	HPA
DNAJA2	liver	0.00016945687856545282	HPA
BCL3	liver	0.0007661975770094114	HPA
KCNAB2	liver	4.80694297363319e-05	HPA
ABCC9	liver	0.00013838169166519788	HPA
GAL	liver	1.4566493859494514e-06	HPA
CLEC2D	liver	1.553759345012748e-05	HPA
FUNDC1	liver	6.117927420987695e-05	HPA
MAOB	liver	0.00149549336957477	HPA
RORA	liver	0.0001349828430979825	HPA
DRD4	liver	6.797697134430772e-06	HPA
TGFBR3	liver	7.817351704595389e-05	HPA
PLA2G10	liver	0.0	HPA
HES2	liver	4.855497953164838e-07	HPA
ATP1B3	liver	0.00011604640108063961	HPA
NEDD4	liver	0.0001291562455541847	HPA
PIGB	liver	4.418503137380002e-05	HPA
MAPK6	liver	0.00016654357979355391	HPA
GNB5	liver	8.885561254291654e-05	HPA
RAB27A	liver	0.000209757511576721	HPA
HDHD5	liver	0.0001917921691500111	HPA
UFD1	liver	0.0002456881964301408	HPA
LRP6	liver	3.690178444405276e-05	HPA
GUCY2C	liver	1.4566493859494514e-06	HPA
SCT	liver	1.942199181265935e-06	HPA
PHRF1	liver	0.00012575739698696928	HPA
ELP1	liver	8.691341336165059e-05	HPA
NUCB2	liver	0.00032726056204331007	HPA
PFN2	liver	0.00012041634923848798	HPA
PTPN3	liver	0.00013935279125583083	HPA
SPTB	liver	4.855497953164838e-07	HPA
DAPP1	liver	7.283246929747256e-06	HPA
FGF10	liver	4.855497953164838e-07	HPA
SLC44A1	liver	0.0001913066193546946	HPA
TMEM260	liver	2.6219688947090127e-05	HPA
SMG6	liver	3.495958526278683e-05	HPA
EXOC5	liver	3.9329533420635186e-05	HPA
CLTCL1	liver	3.107518690025496e-05	HPA
FGF22	liver	9.710995906329675e-07	HPA
FSTL3	liver	0.00012430074760101984	HPA
DGCR2	liver	0.00014517938879962864	HPA
RNF126	liver	0.00019033551976406165	HPA
MNT	liver	3.3502935876837384e-05	HPA
ZXDC	liver	3.59306848534198e-05	HPA
JMJD6	liver	8.739896315696708e-05	HPA
POLB	liver	0.00015974588265912316	HPA
ST6GALNAC1	liver	4.855497953164838e-07	HPA
WIPI1	liver	8.788451295228357e-05	HPA
FRMPD1	liver	2.427748976582419e-06	HPA
GBA2	liver	0.00031220851838849903	HPA
NDST1	liver	0.00020198871485165726	HPA
ASNS	liver	4.369948157848354e-05	HPA
AP3M2	liver	2.184974078924177e-05	HPA
CNGB1	liver	4.855497953164838e-07	HPA
ST6GALNAC2	liver	5.8265975437978054e-06	HPA
CHAT	liver	0.0	HPA
PABPC1	liver	0.00164601380612288	HPA
TESK2	liver	3.2531836286204414e-05	HPA
CFAP20	liver	0.00015974588265912316	HPA
CSNK2A2	liver	7.477466847873851e-05	HPA
PTPN21	liver	3.6416234648736285e-05	HPA
EIF2B3	liver	0.0001165319508759561	HPA
CAMK2A	liver	9.710995906329675e-07	HPA
TCOF1	liver	4.5156130964432996e-05	HPA
CDC42	liver	0.0004272838198785057	HPA
OSBPL3	liver	5.8265975437978054e-06	HPA
EPHA8	liver	0.0	HPA
SLC12A3	liver	0.0	HPA
RAD18	liver	1.3109844473545063e-05	HPA
ATP2B1	liver	9.079781172418246e-05	HPA
TRPM5	liver	0.0	HPA
NCK2	liver	5.292492768949673e-05	HPA
MAP4K4	liver	0.00013838169166519788	HPA
MGAT4A	liver	4.5641680759749474e-05	HPA
RPL31	liver	0.007827062700501718	HPA
WDR1	liver	0.0003908675852297694	HPA
SNX13	liver	4.272838198785057e-05	HPA
MS4A12	liver	0.0	HPA
ARHGAP10	liver	3.7387334239369254e-05	HPA
RPS6KA2	liver	3.1560736695571445e-05	HPA
ING3	liver	4.321393178316706e-05	HPA
VASH1	liver	1.79653424267099e-05	HPA
LMCD1	liver	4.5641680759749474e-05	HPA
BUD23	liver	0.00023500610093317814	HPA
SEL1L	liver	0.0003136651677744485	HPA
TRIP13	liver	3.88439836253187e-06	HPA
ATP6AP1	liver	0.0002432604474535584	HPA
TCF3	liver	8.400011458975169e-05	HPA
TRIB2	liver	9.953770803987917e-05	HPA
DAZAP1	liver	0.0002427748976582419	HPA
MBD3	liver	0.0002806477816929276	HPA
PRLH	liver	0.0	HPA
HLTF	liver	8.739896315696708e-05	HPA
FAM50A	liver	0.00024131824827229245	HPA
FAM3A	liver	0.00029909867391495404	HPA
CPSF1	liver	0.00036124904771546397	HPA
MYO3B	liver	0.0	HPA
CYBRD1	liver	0.0001019654570164616	HPA
CDH19	liver	1.942199181265935e-05	HPA
PDCD2	liver	0.00015391928511532534	HPA
SLC6A15	liver	0.0	HPA
RDH11	liver	0.0007205558962496619	HPA
PRKACA	liver	0.0003714455934171101	HPA
ADGRL1	liver	6.312147339114289e-06	HPA
SPP2	liver	0.0024418299206465967	HPA
ACTN1	liver	0.0002728789849678639	HPA
ZFYVE26	liver	2.08786411986088e-05	HPA
RPS6KA6	liver	2.9132987718989027e-06	HPA
EPN2	liver	4.369948157848354e-05	HPA
PTPN18	liver	0.00017916787447178252	HPA
LIMS2	liver	0.00022043960707368362	HPA
ASIC4	liver	0.0	HPA
SPEG	liver	5.8265975437978054e-06	HPA
LNX1	liver	1.9907541607975832e-05	HPA
ALDH3A2	liver	0.0013561405783189392	HPA
TFRC	liver	0.00013109844473545063	HPA
SREBF1	liver	0.0006088794433268707	HPA
TRPC5	liver	3.398848567215386e-06	HPA
AFF4	liver	9.953770803987917e-05	HPA
UBE2D1	liver	3.88439836253187e-05	HPA
PALS1	liver	9.27400109054484e-05	HPA
RHOBTB1	liver	3.1560736695571445e-05	HPA
SMC1A	liver	8.837006274760004e-05	HPA
HSD17B10	liver	0.0012376664282617172	HPA
MARK2	liver	6.215037380050992e-05	HPA
HMMR	liver	8.254346520380225e-06	HPA
CHFR	liver	4.272838198785057e-05	HPA
TRHDE	liver	2.9132987718989027e-06	HPA
P4HA2	liver	4.952607912228134e-05	HPA
FCGR2B	liver	0.0002005320654657078	HPA
NFATC3	liver	9.322556070076489e-05	HPA
TRNT1	liver	4.758387994101541e-05	HPA
ACADVL	liver	0.0024500842671669773	HPA
STK10	liver	2.9132987718989025e-05	HPA
FBXW11	liver	9.759550885861325e-05	HPA
ACAP1	liver	2.4277489765824188e-05	HPA
CRMP1	liver	1.4566493859494514e-06	HPA
